date;pollution;dew;temp;press;wnd_dir;wnd_spd;snow;rain
10.10.2010 05:00;380.0;12;12.0;1011.0;NE;0.89;0;0
10.10.2010 06:00;376.0;12;12.0;1011.0;SE;0.89;0;0
10.10.2010 07:00;385.0;13;13.0;1011.0;cv;0.89;0;0
10.10.2010 08:00;383.0;13;14.0;1012.0;NE;0.89;0;0
10.10.2010 09:00;397.0;14;15.0;1012.0;SE;0.89;0;0
10.10.2010 10:00;392.0;14;16.0;1013.0;cv;0.89;0;0
10.10.2010 11:00;408.0;15;17.0;1012.0;SE;Jan 79;0;0
10.10.2010 12:00;428.0;15;18.0;1011.0;SE;Mrz 58;0;0
10.10.2010 13:00;420.0;14;18.0;1011.0;SE;Mai 37;0;0
10.10.2010 14:00;399.0;14;19.0;1010.0;cv;0.89;0;0
10.10.2010 15:00;391.0;15;18.0;1010.0;cv;Jan 34;0;1
10.10.2010 16:00;393.0;16;17.0;1010.0;cv;Jan 79;0;2
10.10.2010 17:00;415.0;16;17.0;1011.0;SE;Mrz 13;0;3
10.10.2010 18:00;395.0;16;16.0;1011.0;NE;0.89;0;4
10.10.2010 19:00;420.0;16;16.0;1011.0;SE;Jan 79;0;5
10.10.2010 20:00;414.0;16;17.0;1011.0;cv;0.89;0;0
10.10.2010 21:00;394.0;16;17.0;1012.0;SE;Mrz 13;0;1
10.10.2010 22:00;348.0;15;16.0;1012.0;NW;Jul 15;0;2
10.10.2010 23:00;74.0;13;15.0;1013.0;NW;12. Jul;0;4
11.10.2010 00:00;32.0;12;14.0;1013.0;NW;17.88;0;5
11.10.2010 01:00;17.0;12;13.0;1014.0;NW;23.69;0;6
11.10.2010 02:00;6.0;11;13.0;1013.0;NW;27.71;0;7
11.10.2010 03:00;5.0;11;13.0;1013.0;NW;32.63;0;0
11.10.2010 04:00;4.0;9;14.0;1013.0;NW;38.44;0;0
11.10.2010 05:00;6.0;7;14.0;1014.0;NW;45.59;0;0
11.10.2010 06:00;8.0;7;11.0;1015.0;NW;48.72;0;0
11.10.2010 07:00;16.0;8;12.0;1016.0;NW;50.51;0;0
11.10.2010 08:00;2.0;8;14.0;1017.0;NE;Mrz 13;0;0
11.10.2010 09:00;4.0;8;15.0;1018.0;NE;08. Mai;0;0
11.10.2010 10:00;7.0;7;16.0;1018.0;NE;12. Jul;0;0
11.10.2010 11:00;5.0;6;17.0;1018.0;NE;16.99;0;0
11.10.2010 12:00;4.0;5;18.0;1018.0;NW;Apr 92;0;0
11.10.2010 13:00;7.0;6;18.0;1018.0;NE;04. Feb;0;0
11.10.2010 14:00;7.0;5;19.0;1018.0;NE;08. Apr;0;0
11.10.2010 15:00;7.0;5;19.0;1018.0;NE;Nov 17;0;0
11.10.2010 16:00;10.0;6;19.0;1019.0;NE;15.19;0;0
11.10.2010 17:00;10.0;5;17.0;1019.0;NE;16.98;0;0
11.10.2010 18:00;13.0;4;17.0;1020.0;NW;Jan 79;0;0
11.10.2010 19:00;17.0;4;15.0;1021.0;NW;Mai 81;0;0
11.10.2010 20:00;9.0;4;13.0;1022.0;NE;Jan 79;0;0
11.10.2010 21:00;11.0;4;12.0;1023.0;NE;Mrz 58;0;0
11.10.2010 22:00;21.0;6;10.0;1023.0;cv;0.89;0;0
11.10.2010 23:00;21.0;6;10.0;1023.0;NW;0.89;0;0
12.10.2010 00:00;37.0;6;8.0;1024.0;NW;Feb 68;0;0
12.10.2010 01:00;30.0;5;8.0;1024.0;cv;0.89;0;0
12.10.2010 02:00;45.0;6;7.0;1024.0;NW;Jan 79;0;0
12.10.2010 03:00;56.0;6;7.0;1024.0;cv;0.89;0;0
12.10.2010 04:00;42.0;6;7.0;1024.0;cv;Jan 34;0;0
12.10.2010 05:00;51.0;6;6.0;1024.0;cv;Feb 23;0;0
12.10.2010 06:00;33.0;5;6.0;1024.0;NW;Mrz 13;0;0
12.10.2010 07:00;48.0;6;7.0;1024.0;cv;0.89;0;0
12.10.2010 08:00;42.0;7;10.0;1024.0;NW;Jan 79;0;0
12.10.2010 09:00;32.0;6;12.0;1025.0;NW;Mrz 58;0;0
12.10.2010 10:00;29.0;4;14.0;1024.0;NW;Mai 37;0;0
12.10.2010 11:00;31.0;5;16.0;1023.0;NW;Jul 16;0;0
12.10.2010 12:00;22.0;5;18.0;1023.0;cv;0.89;0;0
12.10.2010 13:00;24.0;4;18.0;1021.0;cv;Feb 68;0;0
12.10.2010 14:00;0.0;4;19.0;1020.0;NW;Mrz 13;0;0
12.10.2010 15:00;0.0;4;20.0;1020.0;SE;Mrz 13;0;0
12.10.2010 16:00;40.0;5;19.0;1020.0;SE;Jun 26;0;0
12.10.2010 17:00;32.0;6;17.0;1019.0;SE;Sep 39;0;0
12.10.2010 18:00;45.0;6;15.0;1019.0;SE;Dez 52;0;0
12.10.2010 19:00;55.0;7;14.0;1020.0;SE;14.31;0;0
12.10.2010 20:00;75.0;8;13.0;1020.0;SE;15. Feb;0;0
12.10.2010 21:00;107.0;9;12.0;1020.0;SE;16. Sep;0;0
12.10.2010 22:00;125.0;8;11.0;1020.0;cv;0.89;0;0
12.10.2010 23:00;154.0;8;11.0;1020.0;cv;Jan 78;0;0
13.10.2010 00:00;168.0;8;10.0;1019.0;cv;Feb 67;0;0
13.10.2010 01:00;187.0;8;9.0;1019.0;cv;Mrz 56;0;0
13.10.2010 02:00;163.0;8;9.0;1019.0;cv;04. Jan;0;0
13.10.2010 03:00;143.0;8;8.0;1019.0;cv;Apr 46;0;0
13.10.2010 04:00;118.0;8;8.0;1018.0;cv;Apr 91;0;0
13.10.2010 05:00;111.0;7;8.0;1018.0;NW;0.89;0;0
13.10.2010 06:00;99.0;7;7.0;1018.0;NE;0.89;0;0
13.10.2010 07:00;86.0;7;8.0;1018.0;NW;Jan 79;0;0
13.10.2010 08:00;66.0;8;10.0;1019.0;NW;Feb 68;0;0
13.10.2010 09:00;56.0;9;13.0;1019.0;cv;0.89;0;0
13.10.2010 10:00;55.0;9;16.0;1019.0;NW;Jan 79;0;0
13.10.2010 11:00;63.0;8;17.0;1018.0;cv;0.89;0;0
13.10.2010 12:00;67.0;7;19.0;1017.0;NW;Jan 79;0;0
13.10.2010 13:00;70.0;8;21.0;1016.0;SE;Jan 79;0;0
13.10.2010 14:00;91.0;8;22.0;1015.0;SE;Apr 92;0;0
13.10.2010 15:00;107.0;7;22.0;1014.0;SE;Aug 94;0;0
13.10.2010 16:00;137.0;8;22.0;1013.0;SE;Dez 96;0;0
13.10.2010 17:00;102.0;9;20.0;1013.0;SE;16. Sep;0;0
13.10.2010 18:00;114.0;9;18.0;1014.0;SE;19.22;0;0
13.10.2010 19:00;148.0;11;15.0;1014.0;cv;0.89;0;0
13.10.2010 20:00;164.0;12;14.0;1015.0;SE;0.89;0;0
13.10.2010 21:00;193.0;11;15.0;1015.0;cv;0.89;0;0
13.10.2010 22:00;164.0;10;12.0;1016.0;NW;Mrz 13;0;0
13.10.2010 23:00;118.0;11;14.0;1017.0;NW;Jul 15;0;0
14.10.2010 00:00;41.0;9;15.0;1017.0;NW;Aug 94;0;0
14.10.2010 01:00;17.0;8;13.0;1018.0;NW;12. Jul;0;0
14.10.2010 02:00;13.0;0;15.0;1018.0;NW;16.99;0;0
14.10.2010 03:00;13.0;3;11.0;1019.0;SE;Jan 79;0;0
14.10.2010 04:00;10.0;1;12.0;1019.0;NW;Apr 92;0;0
14.10.2010 05:00;5.0;0;11.0;1020.0;NW;08. Mai;0;0
14.10.2010 06:00;2.0;1;9.0;1020.0;NW;Sep 84;0;0
14.10.2010 07:00;7.0;1;8.0;1021.0;NW;Dez 97;0;0
14.10.2010 08:00;22.0;-2;14.0;1022.0;NW;16.99;0;0
14.10.2010 09:00;12.0;-2;16.0;1022.0;NW;21. Jan;0;0
14.10.2010 10:00;22.0;-3;18.0;1021.0;NW;26.82;0;0
14.10.2010 11:00;11.0;-3;19.0;1021.0;NW;36.65;0;0
14.10.2010 12:00;16.0;-2;19.0;1020.0;NW;42.46;0;0
14.10.2010 13:00;18.0;-1;20.0;1019.0;NW;47.38;0;0
14.10.2010 14:00;7.0;-1;20.0;1018.0;NW;54.53;0;0
14.10.2010 15:00;17.0;-1;20.0;1017.0;NW;61.68;0;0
14.10.2010 16:00;11.0;-1;20.0;1018.0;NW;69.73;0;0
14.10.2010 17:00;18.0;-2;19.0;1018.0;NW;77.78;0;0
14.10.2010 18:00;21.0;-2;18.0;1018.0;NW;84.93;0;0
14.10.2010 19:00;16.0;-2;17.0;1019.0;NW;90.74;0;0
14.10.2010 20:00;22.0;1;12.0;1020.0;NW;93.87;0;0
14.10.2010 21:00;13.0;0;12.0;1020.0;NW;97.0;0;0
14.10.2010 22:00;21.0;0;11.0;1021.0;NW;100.13;0;0
14.10.2010 23:00;30.0;-2;15.0;1021.0;NW;104.15;0;0
15.10.2010 00:00;19.0;-2;14.0;1021.0;NW;109.07;0;0
15.10.2010 01:00;19.0;-3;13.0;1020.0;NW;114.88;0;0
15.10.2010 02:00;15.0;-3;13.0;1020.0;NW;119.8;0;0
15.10.2010 03:00;18.0;-1;12.0;1020.0;NW;121.59;0;0
15.10.2010 04:00;56.0;0;11.0;1019.0;NW;123.38;0;0
15.10.2010 05:00;38.0;0;10.0;1019.0;NW;125.17;0;0
15.10.2010 06:00;18.0;-1;11.0;1019.0;NW;129.19;0;0
15.10.2010 07:00;48.0;-2;11.0;1019.0;NW;133.21;0;0
15.10.2010 08:00;37.0;-2;13.0;1019.0;NW;136.34;0;0
15.10.2010 09:00;19.0;-1;14.0;1019.0;NW;140.36;0;0
15.10.2010 10:00;9.0;-2;17.0;1018.0;NW;144.38;0;0
15.10.2010 11:00;8.0;-2;18.0;1017.0;NW;147.51;0;0
15.10.2010 12:00;23.0;-2;19.0;1016.0;SE;Apr 92;0;0
15.10.2010 13:00;24.0;-1;20.0;1014.0;SE;Okt 73;0;0
15.10.2010 14:00;26.0;1;20.0;1013.0;SE;17.88;0;0
15.10.2010 15:00;31.0;0;20.0;1012.0;SE;25. Mrz;0;0
15.10.2010 16:00;46.0;0;20.0;1011.0;SE;33.08;0;0
15.10.2010 17:00;67.0;1;19.0;1011.0;SE;38.89;0;0
15.10.2010 18:00;73.0;1;18.0;1011.0;SE;44.7;0;0
15.10.2010 19:00;67.0;1;19.0;1011.0;SE;53.64;0;0
15.10.2010 20:00;71.0;2;18.0;1012.0;cv;Mrz 13;0;0
15.10.2010 21:00;64.0;5;12.0;1013.0;cv;04. Feb;0;0
15.10.2010 22:00;77.0;5;9.0;1013.0;NW;Jan 79;0;0
15.10.2010 23:00;71.0;5;8.0;1013.0;NW;Feb 68;0;0
16.10.2010 00:00;111.0;6;9.0;1014.0;cv;0.89;0;0
16.10.2010 01:00;125.0;5;7.0;1014.0;cv;Jan 78;0;0
16.10.2010 02:00;133.0;5;6.0;1015.0;NW;Jan 79;0;0
16.10.2010 03:00;134.0;4;6.0;1015.0;NW;Apr 92;0;0
16.10.2010 04:00;143.0;4;5.0;1015.0;NW;Aug 94;0;0
16.10.2010 05:00;123.0;4;6.0;1015.0;NW;12. Jul;0;0
16.10.2010 06:00;97.0;4;5.0;1016.0;cv;0.45;0;0
16.10.2010 07:00;73.0;4;6.0;1017.0;NW;Jan 79;0;0
16.10.2010 08:00;37.0;5;11.0;1018.0;NW;Mai 81;0;0
16.10.2010 09:00;34.0;2;15.0;1018.0;NE;04. Feb;0;0
16.10.2010 10:00;63.0;5;16.0;1019.0;SE;04. Feb;0;0
16.10.2010 11:00;106.0;5;16.0;1019.0;SE;Sep 83;0;0
16.10.2010 12:00;123.0;6;17.0;1019.0;SE;13.85;0;0
16.10.2010 13:00;79.0;7;18.0;1018.0;SE;17.87;0;0
16.10.2010 14:00;50.0;8;18.0;1018.0;SE;21.89;0;0
16.10.2010 15:00;46.0;7;18.0;1018.0;SE;25.91;0;0
16.10.2010 16:00;45.0;7;18.0;1018.0;SE;29. Apr;0;0
16.10.2010 17:00;47.0;7;16.0;1018.0;SE;33.06;0;0
16.10.2010 18:00;49.0;7;15.0;1019.0;SE;36.19;0;0
16.10.2010 19:00;53.0;6;13.0;1020.0;SE;39.32;0;0
16.10.2010 20:00;49.0;6;13.0;1022.0;SE;44.24;0;0
16.10.2010 21:00;46.0;5;13.0;1023.0;SE;49.16;0;0
16.10.2010 22:00;32.0;3;11.0;1025.0;SE;54.97;0;0
16.10.2010 23:00;32.0;2;11.0;1025.0;SE;58.99;0;0
17.10.2010 00:00;23.0;1;11.0;1026.0;SE;63.01;0;0
17.10.2010 01:00;31.0;0;10.0;1027.0;SE;67.03;0;0
17.10.2010 02:00;27.0;-2;10.0;1027.0;SE;70.16;0;0
17.10.2010 03:00;24.0;-4;9.0;1027.0;SE;73.29;0;0
17.10.2010 04:00;20.0;-5;8.0;1027.0;SE;76.42;0;0
17.10.2010 05:00;23.0;-6;8.0;1028.0;SE;79.55;0;0
17.10.2010 06:00;34.0;-6;8.0;1028.0;SE;82.68;0;0
17.10.2010 07:00;34.0;-6;8.0;1029.0;SE;85.81;0;0
17.10.2010 08:00;44.0;-5;8.0;1029.0;SE;88.94;0;0
17.10.2010 09:00;41.0;-4;8.0;1030.0;SE;90.73;0;0
17.10.2010 10:00;39.0;-4;8.0;1030.0;SE;92.52;0;0
17.10.2010 11:00;38.0;-5;9.0;1030.0;SE;95.65;0;0
17.10.2010 12:00;40.0;-5;9.0;1030.0;SE;97.44;0;0
17.10.2010 13:00;46.0;-4;9.0;1029.0;SE;99.23;0;0
17.10.2010 14:00;47.0;-4;9.0;1028.0;SE;101.02;0;0
17.10.2010 15:00;44.0;-4;9.0;1028.0;SE;102.81;0;0
17.10.2010 16:00;51.0;-4;9.0;1028.0;SE;104.6;0;0
17.10.2010 17:00;64.0;-3;9.0;1027.0;SE;106.39;0;0
17.10.2010 18:00;59.0;-3;8.0;1028.0;cv;0.89;0;0
17.10.2010 19:00;64.0;-1;8.0;1028.0;cv;Jan 78;0;0
17.10.2010 20:00;62.0;0;8.0;1029.0;cv;Feb 67;0;0
17.10.2010 21:00;73.0;0;8.0;1029.0;cv;Mrz 56;0;0
17.10.2010 22:00;80.0;2;8.0;1029.0;SE;0.89;0;0
17.10.2010 23:00;89.0;3;8.0;1029.0;cv;0.45;0;0
18.10.2010 00:00;81.0;1;8.0;1029.0;SE;0.89;0;0
18.10.2010 01:00;73.0;1;8.0;1029.0;SE;Jan 78;0;0
18.10.2010 02:00;92.0;1;8.0;1028.0;cv;0.89;0;0
18.10.2010 03:00;86.0;1;8.0;1028.0;SE;0.89;0;0
18.10.2010 04:00;90.0;2;8.0;1028.0;cv;0.89;0;0
18.10.2010 05:00;80.0;2;8.0;1028.0;cv;Jan 78;0;0
18.10.2010 06:00;71.0;2;8.0;1028.0;cv;Feb 67;0;0
18.10.2010 07:00;83.0;1;8.0;1028.0;cv;Mrz 56;0;0
18.10.2010 08:00;77.0;0;8.0;1029.0;cv;Apr 45;0;0
18.10.2010 09:00;69.0;0;8.0;1029.0;SE;Mrz 13;0;0
18.10.2010 10:00;64.0;2;8.0;1028.0;cv;0.45;0;0
18.10.2010 11:00;66.0;3;8.0;1027.0;NW;Mrz 13;0;0
18.10.2010 12:00;71.0;2;8.0;1027.0;NW;Apr 92;0;0
18.10.2010 13:00;75.0;5;7.0;1026.0;NW;Sep 84;0;1
18.10.2010 14:00;79.0;5;6.0;1025.0;NW;Dez 97;0;2
18.10.2010 15:00;75.0;5;6.0;1025.0;NW;16.99;0;3
18.10.2010 16:00;68.0;6;6.0;1025.0;NW;20. Dez;0;4
18.10.2010 17:00;64.0;6;6.0;1025.0;NW;23.25;0;5
18.10.2010 18:00;50.0;6;6.0;1025.0;NW;26.38;0;6
18.10.2010 19:00;47.0;6;6.0;1026.0;cv;0.89;0;7
18.10.2010 20:00;47.0;6;6.0;1026.0;NW;Jan 79;0;8
18.10.2010 21:00;41.0;6;7.0;1026.0;cv;0.89;0;9
18.10.2010 22:00;38.0;6;6.0;1026.0;cv;Jan 78;0;10
18.10.2010 23:00;39.0;6;7.0;1026.0;SE;Jan 79;0;0
19.10.2010 00:00;42.0;5;7.0;1026.0;NW;Jan 79;0;0
19.10.2010 01:00;43.0;6;7.0;1025.0;SE;Mrz 13;0;0
19.10.2010 02:00;40.0;6;7.0;1025.0;cv;0.89;0;0
19.10.2010 03:00;45.0;6;7.0;1025.0;cv;Jan 78;0;0
19.10.2010 04:00;52.0;6;7.0;1025.0;SE;0.89;0;0
19.10.2010 05:00;57.0;6;7.0;1025.0;SE;Jan 78;0;0
19.10.2010 06:00;61.0;6;7.0;1026.0;cv;0.89;0;0
19.10.2010 07:00;57.0;7;7.0;1026.0;cv;Jan 34;0;0
19.10.2010 08:00;63.0;7;8.0;1027.0;SE;0.89;0;0
19.10.2010 09:00;73.0;7;8.0;1028.0;cv;0.89;0;0
19.10.2010 10:00;60.0;7;8.0;1028.0;cv;Jan 78;0;0
19.10.2010 11:00;81.0;7;9.0;1028.0;cv;Feb 67;0;0
19.10.2010 12:00;79.0;7;10.0;1027.0;SE;Jan 79;0;0
19.10.2010 13:00;89.0;7;10.0;1026.0;SE;Mrz 58;0;0
19.10.2010 14:00;93.0;7;11.0;1026.0;cv;Jan 79;0;0
19.10.2010 15:00;87.0;7;10.0;1026.0;SE;Jan 79;0;0
19.10.2010 16:00;93.0;7;11.0;1027.0;cv;0.89;0;0
19.10.2010 17:00;84.0;7;11.0;1027.0;cv;Jan 34;0;0
19.10.2010 18:00;79.0;8;10.0;1027.0;SE;0.89;0;0
19.10.2010 19:00;89.0;8;10.0;1028.0;NE;0.89;0;0
19.10.2010 20:00;88.0;8;10.0;1028.0;SE;0.89;0;0
19.10.2010 21:00;82.0;7;9.0;1029.0;SE;Feb 68;0;0
19.10.2010 22:00;92.0;7;9.0;1029.0;SE;Apr 47;0;0
19.10.2010 23:00;91.0;6;9.0;1029.0;SE;Jun 26;0;0
20.10.2010 00:00;83.0;6;9.0;1028.0;SE;08. Mai;0;0
20.10.2010 01:00;80.0;7;9.0;1028.0;cv;0.89;0;0
20.10.2010 02:00;82.0;7;8.0;1028.0;cv;Jan 78;0;0
20.10.2010 03:00;88.0;7;8.0;1028.0;SE;Jan 79;0;0
20.10.2010 04:00;92.0;6;8.0;1028.0;NE;Jan 79;0;0
20.10.2010 05:00;81.0;7;8.0;1028.0;NE;Feb 68;0;0
20.10.2010 06:00;79.0;7;8.0;1028.0;cv;0.89;0;0
20.10.2010 07:00;86.0;6;8.0;1028.0;NW;0.89;0;0
20.10.2010 08:00;84.0;6;8.0;1029.0;NE;0.89;0;0
20.10.2010 09:00;75.0;7;9.0;1029.0;cv;0.89;0;0
20.10.2010 10:00;82.0;6;9.0;1029.0;NE;Jan 79;0;0
20.10.2010 11:00;89.0;7;10.0;1028.0;NW;Jan 79;0;0
20.10.2010 12:00;74.0;6;10.0;1028.0;cv;0.89;0;0
20.10.2010 13:00;87.0;6;10.0;1027.0;cv;Jan 78;0;0
20.10.2010 14:00;79.0;6;10.0;1026.0;cv;Feb 67;0;0
20.10.2010 15:00;81.0;7;10.0;1026.0;cv;Mrz 56;0;0
20.10.2010 16:00;78.0;7;10.0;1026.0;NE;Jan 79;0;0
20.10.2010 17:00;73.0;7;10.0;1025.0;NE;Feb 68;0;0
20.10.2010 18:00;80.0;7;10.0;1026.0;NE;Mrz 57;0;0
20.10.2010 19:00;74.0;7;10.0;1026.0;cv;0.89;0;0
20.10.2010 20:00;85.0;7;9.0;1026.0;NE;0.89;0;0
20.10.2010 21:00;91.0;7;9.0;1026.0;NE;Jan 78;0;0
20.10.2010 22:00;86.0;7;9.0;1026.0;cv;0.45;0;0
20.10.2010 23:00;84.0;7;9.0;1026.0;cv;0.9;0;0
21.10.2010 00:00;88.0;8;9.0;1025.0;cv;Jan 35;0;0
21.10.2010 01:00;92.0;8;9.0;1025.0;NE;0.89;0;0
21.10.2010 02:00;93.0;8;9.0;1025.0;cv;0.45;0;0
21.10.2010 03:00;98.0;8;9.0;1024.0;NW;0.89;0;0
21.10.2010 04:00;101.0;8;9.0;1024.0;NW;Jan 78;0;0
21.10.2010 05:00;102.0;8;9.0;1023.0;NE;0.89;0;0
21.10.2010 06:00;95.0;8;9.0;1023.0;cv;0.45;0;0
21.10.2010 07:00;100.0;8;9.0;1023.0;NW;0.89;0;0
21.10.2010 08:00;103.0;8;10.0;1024.0;NE;0.89;0;0
21.10.2010 09:00;115.0;8;10.0;1024.0;NE;Jan 78;0;0
21.10.2010 10:00;130.0;8;10.0;1024.0;cv;0.89;0;0
21.10.2010 11:00;140.0;8;11.0;1023.0;NE;Jan 79;0;0
21.10.2010 12:00;154.0;8;11.0;1023.0;cv;0.89;0;0
21.10.2010 13:00;172.0;8;12.0;1022.0;NE;Jan 79;0;0
21.10.2010 14:00;151.0;9;12.0;1021.0;cv;0.89;0;0
21.10.2010 15:00;127.0;9;12.0;1021.0;SE;Jan 79;0;0
21.10.2010 16:00;109.0;8;12.0;1021.0;SE;Mrz 58;0;0
21.10.2010 17:00;105.0;8;12.0;1021.0;SE;Mai 37;0;0
21.10.2010 18:00;96.0;8;12.0;1020.0;SE;Jun 26;0;0
21.10.2010 19:00;115.0;9;11.0;1021.0;SE;Jul 15;0;0
21.10.2010 20:00;161.0;10;11.0;1021.0;NE;0.89;0;0
21.10.2010 21:00;180.0;9;11.0;1021.0;cv;0.89;0;0
21.10.2010 22:00;179.0;9;11.0;1021.0;NE;0.89;0;0
21.10.2010 23:00;179.0;9;11.0;1021.0;NE;Jan 78;0;0
22.10.2010 00:00;184.0;9;11.0;1021.0;NE;Feb 67;0;0
22.10.2010 01:00;176.0;9;11.0;1021.0;NE;Mrz 56;0;0
22.10.2010 02:00;164.0;9;11.0;1021.0;cv;0.45;0;0
22.10.2010 03:00;152.0;9;11.0;1020.0;cv;Jan 34;0;0
22.10.2010 04:00;143.0;9;11.0;1020.0;NW;0.89;0;0
22.10.2010 05:00;142.0;9;10.0;1021.0;NW;Jan 78;0;0
22.10.2010 06:00;137.0;9;10.0;1021.0;NW;Mrz 57;0;0
22.10.2010 07:00;145.0;9;10.0;1021.0;NW;Apr 46;0;0
22.10.2010 08:00;146.0;9;11.0;1021.0;NE;0.89;0;0
22.10.2010 09:00;147.0;9;11.0;1022.0;cv;0.89;0;0
22.10.2010 10:00;154.0;9;12.0;1022.0;cv;Jan 78;0;0
22.10.2010 11:00;161.0;9;12.0;1021.0;NE;Jan 79;0;0
22.10.2010 12:00;165.0;9;12.0;1021.0;SE;Jan 79;0;0
22.10.2010 13:00;161.0;10;13.0;1020.0;cv;0.89;0;0
22.10.2010 14:00;162.0;10;13.0;1019.0;NE;Jan 79;0;0
22.10.2010 15:00;182.0;10;13.0;1019.0;cv;0.89;0;0
22.10.2010 16:00;201.0;10;13.0;1019.0;cv;Jan 78;0;0
22.10.2010 17:00;197.0;11;13.0;1019.0;NE;0.89;0;0
22.10.2010 18:00;201.0;11;12.0;1019.0;NE;Jan 78;0;0
22.10.2010 19:00;195.0;10;12.0;1020.0;NW;Jan 79;0;0
22.10.2010 20:00;204.0;10;12.0;1020.0;NE;0.89;0;0
22.10.2010 21:00;187.0;10;12.0;1020.0;cv;0.89;0;0
22.10.2010 22:00;174.0;10;12.0;1021.0;NW;Jan 79;0;0
22.10.2010 23:00;174.0;10;12.0;1020.0;NW;Apr 92;0;0
23.10.2010 00:00;178.0;10;12.0;1020.0;NW;Jun 71;0;0
23.10.2010 01:00;164.0;10;12.0;1020.0;NW;08. Mai;0;0
23.10.2010 02:00;158.0;10;12.0;1020.0;cv;0.89;0;0
23.10.2010 03:00;158.0;10;11.0;1019.0;cv;Jan 78;0;0
23.10.2010 04:00;158.0;10;12.0;1019.0;cv;Feb 67;0;0
23.10.2010 05:00;160.0;10;12.0;1019.0;NW;Jan 79;0;1
23.10.2010 06:00;164.0;10;11.0;1019.0;NW;Mrz 58;0;2
23.10.2010 07:00;167.0;11;11.0;1019.0;NW;Apr 47;0;3
23.10.2010 08:00;173.0;11;12.0;1020.0;cv;0.89;0;4
23.10.2010 09:00;179.0;11;12.0;1020.0;NE;0.89;0;0
23.10.2010 10:00;188.0;11;12.0;1020.0;NW;Jan 79;0;0
23.10.2010 11:00;194.0;11;13.0;1019.0;NW;Mrz 58;0;0
23.10.2010 12:00;225.0;12;15.0;1018.0;NE;Jan 79;0;0
23.10.2010 13:00;252.0;12;16.0;1018.0;cv;0.89;0;0
23.10.2010 14:00;257.0;12;16.0;1017.0;cv;Jan 78;0;0
23.10.2010 15:00;260.0;12;16.0;1017.0;cv;Feb 67;0;0
23.10.2010 16:00;271.0;13;15.0;1017.0;cv;Mrz 56;0;0
23.10.2010 17:00;265.0;13;14.0;1017.0;NE;0.89;0;0
23.10.2010 18:00;271.0;13;14.0;1017.0;NE;Jan 78;0;0
23.10.2010 19:00;273.0;13;14.0;1018.0;cv;0.89;0;0
23.10.2010 20:00;261.0;12;13.0;1018.0;cv;Jan 78;0;0
23.10.2010 21:00;275.0;12;13.0;1018.0;cv;Feb 67;0;0
23.10.2010 22:00;278.0;12;13.0;1019.0;NW;0.89;0;0
23.10.2010 23:00;270.0;12;13.0;1019.0;NW;Feb 68;0;0
24.10.2010 00:00;262.0;12;13.0;1019.0;NW;Mrz 57;0;0
24.10.2010 01:00;256.0;12;13.0;1019.0;NW;Apr 46;0;1
24.10.2010 02:00;251.0;13;13.0;1018.0;NW;Jun 25;0;2
24.10.2010 03:00;259.0;13;13.0;1018.0;NW;08. Apr;0;3
24.10.2010 04:00;260.0;13;13.0;1018.0;NW;Sep 83;0;4
24.10.2010 05:00;252.0;13;13.0;1018.0;NW;Nov 62;0;5
24.10.2010 06:00;234.0;13;13.0;1018.0;NW;13.41;0;6
24.10.2010 07:00;212.0;13;13.0;1018.0;NE;Jan 79;0;7
24.10.2010 08:00;218.0;12;13.0;1020.0;NE;07. Jun;0;8
24.10.2010 09:00;63.0;9;11.0;1022.0;NE;13.41;0;9
24.10.2010 10:00;13.0;7;9.0;1024.0;NE;19.22;0;10
24.10.2010 11:00;11.0;6;8.0;1025.0;NE;27.27;0;11
24.10.2010 12:00;12.0;5;7.0;1026.0;NE;35.32;0;12
24.10.2010 13:00;12.0;4;7.0;1025.0;NE;43.37;0;13
24.10.2010 14:00;8.0;3;7.0;1025.0;NE;50.52;0;0
24.10.2010 15:00;9.0;3;7.0;1025.0;NE;56.33;0;0
24.10.2010 16:00;10.0;2;8.0;1025.0;NE;61.25;0;0
24.10.2010 17:00;11.0;2;8.0;1026.0;NE;65.27;0;0
24.10.2010 18:00;13.0;1;7.0;1026.0;NE;70.19;0;0
24.10.2010 19:00;17.0;1;7.0;1028.0;NW;04. Feb;0;0
24.10.2010 20:00;11.0;1;6.0;1029.0;NW;Aug 94;0;0
24.10.2010 21:00;12.0;0;5.0;1029.0;NW;12. Jul;0;0
24.10.2010 22:00;14.0;-1;6.0;1029.0;NW;15. Feb;0;0
24.10.2010 23:00;15.0;-1;6.0;1030.0;NW;18.33;0;0
25.10.2010 00:00;12.0;-3;6.0;1031.0;NW;22.35;0;0
25.10.2010 01:00;10.0;-2;3.0;1031.0;NW;25.48;0;0
25.10.2010 02:00;10.0;-6;6.0;1031.0;NW;30. Apr;0;0
25.10.2010 03:00;8.0;-7;6.0;1031.0;NW;35.32;0;0
25.10.2010 04:00;6.0;-9;6.0;1031.0;NW;41.13;0;0
25.10.2010 05:00;7.0;-10;6.0;1031.0;NW;49.18;0;0
25.10.2010 06:00;16.0;-10;5.0;1031.0;NW;53.2;0;0
25.10.2010 07:00;10.0;-10;6.0;1032.0;NW;59.01;0;0
25.10.2010 08:00;17.0;-7;7.0;1032.0;NW;64.82;0;0
25.10.2010 09:00;15.0;-7;8.0;1032.0;NW;70.63;0;0
