,0
7313,0.09364962
7314,0.104461536
7315,0.114494964
7316,0.12155662
7317,0.12498917
7318,0.10622917
7319,0.08259144
7320,0.0685984
7321,0.07695946
7322,0.07987754
7323,0.08674157
7324,0.086719446
7325,0.09996048
7326,0.11360235
7327,0.11259837
7328,0.12379544
7329,0.129982
7330,0.11437601
7331,0.10584666
7332,0.12186544
7333,0.11262854
7334,0.10539098
7335,0.09389216
7336,0.12994513
7337,0.1368484
7338,0.12303327
7339,0.12061381
7340,0.15122958
7341,0.1319289
7342,0.14631663
7343,0.1751637
7344,0.14072126
7345,0.12811239
7346,0.11765595
7347,0.115857646
7348,0.1468171
7349,0.15989596
7350,0.13041823
7351,0.13379918
7352,0.13074897
7353,0.13317914
7354,0.12368645
7355,0.13858125
7356,0.1378178
7357,0.13951622
7358,0.1406235
7359,0.15024005
7360,0.14343858
7361,0.14938718
7362,0.17244263
7363,0.1727458
7364,0.17951484
7365,0.16058616
7366,0.13899882
7367,0.09352232
7368,0.07683708
7369,0.05335261
7370,0.06528089
7371,0.063875586
7372,0.05810177
7373,0.0625311
7374,0.05077343
7375,0.054312102
7376,0.06522518
7377,0.071647406
7378,0.07714658
7379,0.08035376
7380,0.085298784
7381,0.0720505
7382,0.072965086
7383,0.071630806
7384,0.078301296
7385,0.06651758
7386,0.06366239
7387,0.068370536
7388,0.08151486
7389,0.08965635
7390,0.09381728
7391,0.1139224
7392,0.12434523
7393,0.12965977
7394,0.11849691
7395,0.10977802
7396,0.119728744
7397,0.12146991
7398,0.089306034
7399,0.102440074
7400,0.0878386
7401,0.07810502
7402,0.08193201
7403,0.07861388
7404,0.08346747
7405,0.083335504
7406,0.08560698
7407,0.09567077
7408,0.09702775
7409,0.097007796
7410,0.11179267
7411,0.117516205
7412,0.1480055
7413,0.16485822
7414,0.1405638
7415,0.15853372
7416,0.16221672
7417,0.16679871
7418,0.12617059
7419,0.10317112
7420,0.08423381
7421,0.085373566
7422,0.07372091
7423,0.079956934
7424,0.07440681
7425,0.06665636
7426,0.07005701
7427,0.078231655
7428,0.0819509
7429,0.086348966
7430,0.087199666
7431,0.08739033
7432,0.086411275
7433,0.08949923
7434,0.09612661
7435,0.10747018
7436,0.12241973
7437,0.121845394
7438,0.12951529
7439,0.14507073
7440,0.16878007
7441,0.17335145
7442,0.1936222
7443,0.18070905
7444,0.12959021
7445,0.10672456
7446,0.095430255
7447,0.08117209
7448,0.08577537
7449,0.07202244
7450,0.06625275
7451,0.065619946
7452,0.06385426
7453,0.058966275
7454,0.06664907
7455,0.05290278
7456,0.056938607
7457,0.06150257
7458,0.06396824
7459,0.08354769
7460,0.08427576
7461,0.095278166
7462,0.10537833
7463,0.11698696
7464,0.105249405
7465,0.101529524
7466,0.09508888
7467,0.07508047
7468,0.07503759
7469,0.06928843
7470,0.06430958
7471,0.06621684
7472,0.07197578
7473,0.065770596
7474,0.060475696
7475,0.06698641
7476,0.062417965
7477,0.063527375
7478,0.073055014
7479,0.062874705
7480,0.07176864
7481,0.06880805
7482,0.082450986
7483,0.08750351
7484,0.086588964
7485,0.11721732
7486,0.120533526
7487,0.12083239
7488,0.12391252
7489,0.15384465
7490,0.15190485
7491,0.13113281
7492,0.098028935
7493,0.08481038
7494,0.07283289
7495,0.07671099
7496,0.08190016
7497,0.08426495
7498,0.08272215
7499,0.08919484
7500,0.0969248
7501,0.091819294
7502,0.097616136
7503,0.08718861
7504,0.10065002
7505,0.09623814
7506,0.09741398
7507,0.10534744
7508,0.13518769
7509,0.13407959
7510,0.15581441
7511,0.18061803
7512,0.1730996
7513,0.2100192
7514,0.18281624
7515,0.191445
7516,0.18837768
7517,0.19040361
7518,0.1451455
7519,0.16530374
7520,0.14180844
7521,0.118963316
7522,0.13414098
7523,0.14027469
7524,0.13658243
7525,0.13652529
7526,0.15331478
7527,0.20184529
7528,0.18985894
7529,0.21541959
7530,0.25662845
7531,0.30325648
7532,0.24590369
7533,0.26008815
7534,0.27669966
7535,0.3002675
7536,0.31049022
7537,0.24396065
7538,0.11431305
7539,0.08466166
7540,0.062296636
7541,0.059835255
7542,0.06363273
7543,0.083094634
7544,0.07865491
7545,0.0832266
7546,0.07878512
7547,0.082148686
7548,0.07360123
7549,0.08078413
7550,0.0798419
7551,0.084611796
7552,0.079855576
7553,0.0837454
7554,0.08813532
7555,0.08921265
7556,0.10386497
7557,0.114187084
7558,0.07442103
7559,0.05935156
7560,0.06353001
7561,0.0575125
7562,0.050327104
7563,0.049929645
7564,0.050125714
7565,0.050122343
7566,0.05198137
7567,0.051984906
7568,0.052191783
7569,0.05078325
7570,0.053234447
7571,0.053147987
7572,0.06113466
7573,0.054522574
7574,0.06107259
7575,0.06398144
7576,0.062409718
7577,0.0642108
7578,0.07865597
7579,0.10914758
7580,0.123995855
7581,0.1305169
7582,0.12957245
7583,0.119988024
7584,0.13393085
7585,0.1734256
7586,0.18278086
7587,0.18766768
7588,0.18299428
7589,0.17421673
7590,0.1614
7591,0.18235391
7592,0.15158908
7593,0.12268973
7594,0.13614722
7595,0.15565538
7596,0.15084599
7597,0.1566854
7598,0.16548742
7599,0.17020735
7600,0.17554599
7601,0.19647588
7602,0.21352646
7603,0.2256093
7604,0.25111052
7605,0.27949402
7606,0.27242357
7607,0.24232817
7608,0.35899323
7609,0.36366037
7610,0.32209817
7611,0.32127604
7612,0.27212644
7613,0.2310192
7614,0.23803487
7615,0.22039966
7616,0.22334664
7617,0.20740023
7618,0.21957238
7619,0.21971327
7620,0.24253018
7621,0.24396473
7622,0.20869593
7623,0.2077807
7624,0.21491516
7625,0.21754025
7626,0.23373944
7627,0.24134198
7628,0.25473487
7629,0.23503174
7630,0.27465984
7631,0.25623694
7632,0.24194285
7633,0.22312441
7634,0.23057973
7635,0.2373446
7636,0.22005263
7637,0.23577149
7638,0.21342687
7639,0.22888802
7640,0.2290998
7641,0.19976152
7642,0.19043048
7643,0.16856614
7644,0.16990867
7645,0.24481532
7646,0.25837913
7647,0.3216516
7648,0.3390368
7649,0.39325184
7650,0.41000602
7651,0.43216994
7652,0.36838675
7653,0.20226529
7654,0.16924132
7655,0.16566628
7656,0.16468191
7657,0.15030351
7658,0.14257398
7659,0.15212709
7660,0.1504462
7661,0.1479889
7662,0.14772344
7663,0.1494035
7664,0.16146424
7665,0.1585261
7666,0.16185132
7667,0.15415248
7668,0.13486664
7669,0.15085126
7670,0.15392625
7671,0.15850629
7672,0.19137287
7673,0.19806202
7674,0.14882253
7675,0.15183912
7676,0.20358412
7677,0.18224502
7678,0.17453326
7679,0.18022218
7680,0.17809911
7681,0.17987601
7682,0.19513896
7683,0.18088706
7684,0.16628826
7685,0.13586147
7686,0.12609841
7687,0.1372878
7688,0.12919292
7689,0.122051336
7690,0.09541678
7691,0.096838415
7692,0.10337023
7693,0.10254205
7694,0.10491295
7695,0.08397879
7696,0.087434076
7697,0.112836234
7698,0.09892129
7699,0.112640224
7700,0.11908068
7701,0.13183644
7702,0.132083
7703,0.1393148
7704,0.13128099
7705,0.12444481
7706,0.11484332
7707,0.11431029
7708,0.0764874
7709,0.056762464
7710,0.051313378
7711,0.04731087
7712,0.05216214
7713,0.055543993
7714,0.057023797
7715,0.051107384
7716,0.057491202
7717,0.05453048
7718,0.056553513
7719,0.05188548
7720,0.048208334
7721,0.04893421
7722,0.05028376
7723,0.05204045
7724,0.059591796
7725,0.054747503
7726,0.063843
7727,0.051706783
7728,0.051926594
7729,0.05308693
7730,0.0551648
7731,0.06148706
7732,0.06237551
7733,0.0684524
7734,0.06363493
7735,0.072446495
7736,0.06231527
7737,0.063371465
7738,0.07127869
7739,0.08227602
7740,0.10695328
7741,0.09488706
7742,0.096990615
7743,0.096903674
7744,0.089709334
7745,0.09089316
7746,0.09624463
7747,0.095366895
7748,0.11930034
7749,0.15429986
7750,0.21125366
7751,0.2959979
7752,0.27274284
7753,0.23865125
7754,0.19077976
7755,0.16108474
7756,0.14489746
7757,0.14107153
7758,0.12024973
7759,0.11176296
7760,0.14138855
7761,0.12033379
7762,0.112127446
7763,0.13798283
7764,0.14715354
7765,0.1472976
7766,0.15324382
7767,0.1691275
7768,0.17217754
7769,0.20129068
7770,0.21153334
7771,0.22051525
7772,0.22597605
7773,0.24432635
7774,0.25802794
7775,0.2724878
7776,0.4249889
7777,0.4028834
7778,0.40879714
7779,0.3920061
7780,0.35754803
7781,0.34590876
7782,0.3035959
7783,0.27407804
7784,0.23300496
7785,0.24219988
7786,0.23340279
7787,0.25712824
7788,0.2882558
7789,0.2391738
7790,0.09462115
7791,0.054580532
7792,0.05915792
7793,0.050116986
7794,0.050051525
7795,0.051969197
7796,0.052996673
7797,0.04998921
7798,0.05202066
7799,0.061049074
7800,0.049308952
7801,0.049994208
7802,0.05197511
7803,0.05295015
7804,0.052923843
7805,0.052838422
7806,0.05108146
7807,0.05206296
7808,0.05408899
7809,0.054939635
7810,0.055989258
7811,0.055275593
7812,0.055171043
7813,0.05258719
7814,0.05152253
7815,0.055917084
7816,0.0542813
7817,0.054730583
7818,0.06418808
7819,0.079372935
7820,0.08464128
7821,0.09179431
7822,0.10564873
7823,0.12153972
7824,0.13227102
7825,0.14723474
7826,0.14071286
7827,0.1416236
7828,0.1562295
7829,0.1751575
7830,0.17146622
7831,0.16180512
7832,0.13805874
7833,0.13968083
7834,0.1449958
7835,0.15365984
7836,0.17323013
7837,0.19765297
7838,0.21759672
7839,0.24759701
7840,0.2829745
7841,0.31343746
7842,0.30238208
7843,0.3181508
7844,0.3266274
7845,0.32180098
7846,0.3533561
7847,0.36263472
7848,0.33534545
7849,0.3114748
7850,0.29177228
7851,0.24069943
7852,0.26458004
7853,0.19137724
7854,0.16555661
7855,0.14386642
7856,0.15783143
7857,0.17021595
7858,0.17480658
7859,0.19274479
7860,0.21004999
7861,0.24015094
7862,0.26013938
7863,0.24275395
7864,0.23944244
7865,0.26260087
7866,0.30412838
7867,0.3015167
7868,0.30372706
7869,0.31097028
7870,0.36195126
7871,0.37771174
7872,0.37158272
7873,0.34164244
7874,0.3231118
7875,0.26034275
7876,0.25541088
7877,0.26208463
7878,0.25545055
7879,0.26558474
7880,0.26707432
7881,0.25641832
7882,0.2367118
7883,0.25521132
7884,0.2415578
7885,0.226198
7886,0.23238657
7887,0.23234782
7888,0.25499177
7889,0.25473577
7890,0.29471317
7891,0.31464213
7892,0.33024684
7893,0.32207656
7894,0.34928986
7895,0.35155317
7896,0.3592335
7897,0.3553817
7898,0.34961617
7899,0.32601732
7900,0.3323461
7901,0.2697587
7902,0.21131004
7903,0.18011312
7904,0.17238395
7905,0.169543
7906,0.15216145
7907,0.16333872
7908,0.15436505
7909,0.1261769
7910,0.141286
7911,0.17734331
7912,0.21359105
7913,0.26295072
7914,0.28014404
7915,0.309026
7916,0.347997
7917,0.3941186
7918,0.44756615
7919,0.4196672
7920,0.39142764
7921,0.32057056
7922,0.28970855
7923,0.2558522
7924,0.21264294
7925,0.20958903
7926,0.1847935
7927,0.17703268
7928,0.16083251
7929,0.1630046
7930,0.18169735
7931,0.17646146
7932,0.1351
7933,0.07645243
7934,0.16844504
7935,0.21530332
7936,0.17986703
7937,0.13940647
7938,0.13266161
7939,0.1053884
7940,0.09021161
7941,0.10110214
7942,0.09914898
7943,0.08185146
7944,0.08304057
7945,0.09085889
7946,0.09787878
7947,0.10093223
7948,0.092114404
7949,0.09303425
7950,0.09489802
7951,0.08811988
7952,0.090220876
7953,0.07461643
7954,0.07750722
7955,0.08524519
7956,0.08813529
7957,0.08278542
7958,0.09379191
7959,0.09099634
7960,0.10479901
7961,0.1221059
7962,0.12738717
7963,0.1457659
7964,0.13966733
7965,0.15398471
7966,0.18265685
7967,0.20305441
7968,0.17625445
7969,0.1619635
7970,0.15714216
7971,0.2228898
7972,0.2719282
7973,0.26344204
7974,0.2428722
7975,0.19935709
7976,0.18519923
7977,0.08547492
7978,0.064027146
7979,0.08994878
7980,0.060795367
7981,0.07210291
7982,0.073157616
7983,0.06559482
7984,0.07146931
7985,0.08361589
7986,0.08364834
7987,0.11132935
7988,0.13642907
7989,0.14842756
7990,0.15083767
7991,0.14843492
7992,0.17352334
7993,0.1969239
7994,0.21367233
7995,0.27032793
7996,0.24954458
7997,0.22138363
7998,0.14610903
7999,0.11372219
8000,0.1266455
8001,0.13237666
8002,0.103797235
8003,0.11864416
8004,0.12416256
8005,0.13987991
8006,0.16265781
8007,0.19626737
8008,0.3019887
8009,0.34467384
8010,0.28383178
8011,0.2297041
8012,0.24408467
8013,0.23457193
8014,0.23396775
8015,0.25386733
8016,0.2765466
8017,0.3320002
8018,0.34766918
8019,0.31397453
8020,0.31586918
8021,0.3214625
8022,0.33192652
8023,0.34191278
8024,0.3453905
8025,0.34717116
8026,0.31197184
8027,0.32959902
8028,0.3360677
8029,0.28614113
8030,0.31126845
8031,0.31027272
8032,0.31312576
8033,0.3262872
8034,0.3378742
8035,0.40054077
8036,0.47540042
8037,0.5189303
8038,0.5342065
8039,0.51734436
8040,0.49890867
8041,0.50346756
8042,0.33197138
8043,0.31867144
8044,0.13594753
8045,0.061722793
8046,0.072161235
8047,0.08201695
8048,0.08070977
8049,0.078473
8050,0.076392934
8051,0.06933462
8052,0.07323927
8053,0.07970211
8054,0.07339633
8055,0.0764022
8056,0.08876551
8057,0.08653814
8058,0.13949679
8059,0.17518213
8060,0.20467292
8061,0.22440746
8062,0.23126787
8063,0.23094279
8064,0.22886498
8065,0.2343398
8066,0.22597376
8067,0.2528245
8068,0.29252726
8069,0.3120489
8070,0.2949027
8071,0.24919072
8072,0.25598648
8073,0.16215445
8074,0.105378844
8075,0.11373742
8076,0.11566641
8077,0.14956208
8078,0.16487876
8079,0.25539735
8080,0.43391404
8081,0.49826482
8082,0.52350134
8083,0.5471693
8084,0.49588084
8085,0.44041812
8086,0.4081929
8087,0.385341
8088,0.41094103
8089,0.42217538
8090,0.3709615
8091,0.41700113
8092,0.427755
8093,0.4463924
8094,0.4257487
8095,0.40679324
8096,0.34379318
8097,0.32314295
8098,0.3150103
8099,0.30314258
8100,0.3317483
8101,0.31728402
8102,0.2964054
8103,0.31620052
8104,0.3538997
8105,0.30342638
8106,0.38013563
8107,0.37323928
8108,0.36231878
8109,0.36619243
8110,0.33638147
8111,0.29969266
8112,0.26099226
8113,0.28646722
8114,0.28149414
8115,0.28106153
8116,0.27147534
8117,0.26356247
8118,0.25971606
8119,0.2659563
8120,0.24643688
8121,0.21716464
8122,0.25939733
8123,0.26074204
8124,0.24456193
8125,0.2643754
8126,0.26422516
8127,0.25000566
8128,0.22899352
8129,0.22531985
8130,0.22340207
8131,0.27452317
8132,0.26679125
8133,0.32692873
8134,0.49265635
8135,0.46710384
8136,0.3880959
8137,0.3542342
8138,0.3191563
8139,0.32294613
8140,0.3355239
8141,0.32034105
8142,0.31483123
8143,0.27189544
8144,0.26756063
8145,0.24275966
8146,0.18279889
8147,0.06788568
8148,0.06859977
8149,0.058239248
8150,0.059522606
8151,0.05864661
8152,0.05957679
8153,0.05705623
8154,0.058114994
8155,0.05536654
8156,0.054494746
8157,0.053883377
8158,0.055103153
8159,0.054383427
8160,0.05567532
8161,0.05473045
8162,0.05207234
8163,0.053522203
8164,0.055503834
8165,0.05274614
8166,0.052591044
8167,0.06196989
8168,0.0560924
8169,0.059662223
8170,0.05563934
8171,0.05437003
8172,0.054216426
8173,0.059772618
8174,0.052285906
8175,0.05338255
8176,0.0554651
8177,0.057549275
8178,0.058421347
8179,0.058394045
8180,0.05306068
8181,0.051192604
8182,0.051441584
8183,0.05143226
8184,0.051967017
8185,0.061330583
8186,0.06106732
8187,0.062246814
8188,0.05708788
8189,0.05734389
8190,0.060310014
8191,0.05838725
8192,0.0675638
8193,0.07489525
8194,0.07052335
8195,0.06747238
8196,0.06179401
8197,0.061808877
8198,0.06089499
8199,0.059062615
8200,0.05994145
8201,0.0605911
8202,0.06081845
8203,0.062689394
8204,0.071167715
8205,0.060019117
8206,0.062143642
8207,0.054734796
8208,0.061405674
8209,0.05498012
8210,0.059541248
8211,0.060428105
8212,0.058183514
8213,0.05866032
8214,0.056892794
8215,0.05871491
8216,0.057971388
8217,0.062962525
8218,0.06334142
8219,0.06770124
8220,0.063707836
8221,0.06156781
8222,0.05700481
8223,0.056033686
8224,0.053167075
8225,0.10048778
8226,0.11575172
8227,0.11871949
8228,0.121539935
8229,0.12659943
8230,0.11939688
8231,0.12490551
8232,0.116283424
8233,0.1315209
8234,0.13596061
8235,0.14870177
8236,0.16130744
8237,0.18218236
8238,0.1872498
8239,0.19207294
8240,0.2219057
8241,0.21470557
8242,0.22101836
8243,0.11833528
8244,0.08529883
8245,0.070378795
8246,0.06484618
8247,0.068578355
8248,0.07034026
8249,0.073302925
8250,0.08828225
8251,0.08634299
8252,0.09392397
8253,0.097608715
8254,0.1202673
8255,0.08951968
8256,0.09127703
8257,0.10258442
8258,0.10188514
8259,0.08817284
8260,0.077616476
8261,0.06777264
8262,0.060257036
8263,0.060894337
8264,0.06446138
8265,0.06877607
8266,0.07215704
8267,0.06978859
8268,0.09279086
8269,0.07420786
8270,0.08094399
8271,0.102565005
8272,0.10652299
8273,0.099553
8274,0.123313084
8275,0.13161165
8276,0.120534115
8277,0.10456566
8278,0.10450291
8279,0.11294058
8280,0.12361013
8281,0.13168316
8282,0.13149749
8283,0.15003888
8284,0.13083243
8285,0.12989928
8286,0.1285077
8287,0.13130468
8288,0.12484601
8289,0.13425297
8290,0.17097904
8291,0.18522057
8292,0.22348858
8293,0.22916552
8294,0.23402144
8295,0.24757436
8296,0.25753593
8297,0.28452477
8298,0.29332855
8299,0.3257723
8300,0.34808314
8301,0.36305237
8302,0.31458116
8303,0.097682625
8304,0.05956018
8305,0.058485016
8306,0.05758677
8307,0.057888307
8308,0.056915477
8309,0.054286577
8310,0.05456454
8311,0.05509212
8312,0.054962885
8313,0.056217216
8314,0.058794133
8315,0.060593184
8316,0.06142579
8317,0.055711746
8318,0.059347328
8319,0.05667809
8320,0.05413914
8321,0.053221755
8322,0.05894744
8323,0.06009323
8324,0.062834606
8325,0.05729808
8326,0.055724964
8327,0.06583167
8328,0.05966136
8329,0.059917353
8330,0.05899929
8331,0.06043559
8332,0.073867746
8333,0.0654103
8334,0.06354281
8335,0.07184704
8336,0.05549014
8337,0.057171
8338,0.062195476
8339,0.058242396
8340,0.061966676
8341,0.055365283
8342,0.05909756
8343,0.05803538
8344,0.05110054
8345,0.0549348
8346,0.055386823
8347,0.05167277
8348,0.053743538
8349,0.05491006
8350,0.056223556
8351,0.0554609
8352,0.05990584
8353,0.056502305
8354,0.055594027
8355,0.05468867
8356,0.053955585
8357,0.053969093
8358,0.05289596
8359,0.05568579
8360,0.05926478
8361,0.061751276
8362,0.05784339
8363,0.056342073
8364,0.059052464
8365,0.059655324
8366,0.06298438
8367,0.06026844
8368,0.060528986
8369,0.06949506
8370,0.070427895
8371,0.0869317
8372,0.10311074
8373,0.09975339
8374,0.11692975
8375,0.13416867
8376,0.1444776
8377,0.1613411
8378,0.16024628
8379,0.17703132
8380,0.15289856
8381,0.14804807
8382,0.13186899
8383,0.10974186
8384,0.097252026
8385,0.0996264
8386,0.09780832
8387,0.11774194
8388,0.11391699
8389,0.11574156
8390,0.115539715
8391,0.17316222
8392,0.1526036
8393,0.19265233
8394,0.14835608
8395,0.15655895
8396,0.1747091
8397,0.21542531
8398,0.18631703
8399,0.21150622
8400,0.14893115
8401,0.092200674
8402,0.08215123
8403,0.071475774
8404,0.059518006
8405,0.058742817
8406,0.06428153
8407,0.06444751
8408,0.060480602
8409,0.066773914
8410,0.07660039
8411,0.082633324
8412,0.07677584
8413,0.086998954
8414,0.088663645
8415,0.08473046
8416,0.087755576
8417,0.115284204
8418,0.12923074
8419,0.14890124
8420,0.14476684
8421,0.1369783
8422,0.15340713
8423,0.14278175
8424,0.10421488
8425,0.073779106
8426,0.07128744
8427,0.06960327
8428,0.06778163
8429,0.0627302
8430,0.05885809
8431,0.0655864
8432,0.061870083
8433,0.07406963
8434,0.07378285
8435,0.07887379
8436,0.07922229
8437,0.08129221
8438,0.07807006
8439,0.08259458
8440,0.090532735
8441,0.0997476
8442,0.10701702
8443,0.18776128
8444,0.19740155
8445,0.20600697
8446,0.18860555
8447,0.1782969
8448,0.22212619
8449,0.22475079
8450,0.22189082
8451,0.16066024
8452,0.11298131
8453,0.11034533
8454,0.0790321
8455,0.079512335
8456,0.07439225
8457,0.083938144
8458,0.08886741
8459,0.105353214
8460,0.104934275
8461,0.11002733
8462,0.10452078
8463,0.12295514
8464,0.15767573
8465,0.13457626
8466,0.14470068
8467,0.10258803
8468,0.09690079
8469,0.14153053
8470,0.14792179
8471,0.16910358
8472,0.13827829
8473,0.12356181
8474,0.13017923
8475,0.07403822
8476,0.065321974
8477,0.06363467
8478,0.065774426
8479,0.057788443
8480,0.060677197
8481,0.05574357
8482,0.060992207
8483,0.06006052
8484,0.0927082
8485,0.06045613
8486,0.061504308
8487,0.057025474
8488,0.057050698
8489,0.05627189
8490,0.053603914
8491,0.052526385
8492,0.055452783
8493,0.06203535
8494,0.059748944
8495,0.067350365
8496,0.06273702
8497,0.05709359
8498,0.058234174
8499,0.057961874
8500,0.05701204
8501,0.056536224
8502,0.056518488
8503,0.057178844
8504,0.061717838
8505,0.06652175
8506,0.07279168
8507,0.06891003
8508,0.061093424
8509,0.056620765
8510,0.05867867
8511,0.05780077
8512,0.06418484
8513,0.06868568
8514,0.08331129
8515,0.08283381
8516,0.09297951
8517,0.10694385
8518,0.10914099
8519,0.11270707
8520,0.1363012
8521,0.16475618
8522,0.15799735
8523,0.15708965
8524,0.14492588
8525,0.13736574
8526,0.11442138
8527,0.118666165
8528,0.13556182
8529,0.13687585
8530,0.12879832
8531,0.109186225
8532,0.10265593
8533,0.07471713
8534,0.057887096
8535,0.060766462
8536,0.058988314
8537,0.06082564
8538,0.051804908
8539,0.067271985
8540,0.06050227
8541,0.058585804
8542,0.0596624
8543,0.05685334
8544,0.055190112
8545,0.054178216
8546,0.055059154
8547,0.06335514
8548,0.061465785
8549,0.058791935
8550,0.058968462
8551,0.06608519
8552,0.064924836
8553,0.07031449
8554,0.063995585
8555,0.06913366
8556,0.0645787
8557,0.06898685
8558,0.07905993
8559,0.07162361
8560,0.06444594
8561,0.06349889
8562,0.093124904
8563,0.13085037
8564,0.14049277
8565,0.12960853
8566,0.16554716
8567,0.1770896
8568,0.15297048
8569,0.14202578
8570,0.14719377
8571,0.11960878
8572,0.10579834
8573,0.08054591
8574,0.096450254
8575,0.088232644
8576,0.0896557
8577,0.07906297
8578,0.08890639
8579,0.090552546
8580,0.105128095
8581,0.113007024
8582,0.111088745
8583,0.095590875
8584,0.10363599
8585,0.11152722
8586,0.13131025
8587,0.18278334
8588,0.2110341
8589,0.23822552
8590,0.2472792
8591,0.18360026
8592,0.11993336
8593,0.119409636
8594,0.12200764
8595,0.19362773
8596,0.17687067
8597,0.1624926
8598,0.17194754
8599,0.14434129
8600,0.11986124
8601,0.09917715
8602,0.092417665
8603,0.102656096
8604,0.105285436
8605,0.106192335
8606,0.10914593
8607,0.13271953
8608,0.16004267
8609,0.18865561
8610,0.22057666
8611,0.25782245
8612,0.30406198
8613,0.34246877
8614,0.33720562
8615,0.351785
8616,0.36968723
8617,0.31701183
8618,0.28107774
8619,0.22176568
8620,0.18281032
8621,0.1865074
8622,0.15908852
8623,0.15441668
8624,0.15993866
8625,0.1595147
8626,0.16857786
8627,0.17766118
8628,0.19213238
8629,0.20685528
8630,0.2028389
8631,0.20754716
8632,0.19791992
8633,0.22870384
8634,0.23902851
8635,0.29458484
8636,0.3028319
8637,0.32669526
8638,0.35346308
8639,0.39796203
8640,0.3617377
8641,0.29340723
8642,0.23312542
8643,0.20447811
8644,0.19022168
8645,0.18166175
8646,0.19845256
8647,0.21814066
8648,0.22125503
8649,0.17962185
8650,0.17294337
8651,0.14742628
8652,0.16138029
8653,0.14009501
8654,0.10461461
8655,0.13838936
8656,0.17472662
8657,0.2343894
8658,0.34649715
8659,0.463662
8660,0.26226142
8661,0.14456765
8662,0.12850043
8663,0.10875317
8664,0.10327425
8665,0.11233578
8666,0.09890519
8667,0.103548005
8668,0.09402262
8669,0.08691182
8670,0.07852324
8671,0.08626393
8672,0.08167851
8673,0.08524934
8674,0.09072704
8675,0.10048856
8676,0.10715525
8677,0.11066294
8678,0.1145613
8679,0.11548471
8680,0.12014539
8681,0.12106915
8682,0.12386266
8683,0.1284995
8684,0.13218439
8685,0.120920055
8686,0.10687322
8687,0.11153865
8688,0.11339975
8689,0.10988208
8690,0.11476065
8691,0.10754375
8692,0.11327508
8693,0.12156182
8694,0.12902796
8695,0.13020542
8696,0.1231865
8697,0.14076288
8698,0.14171691
8699,0.16085802
8700,0.17130549
8701,0.18893592
8702,0.18945977
8703,0.21690224
8704,0.23634277
8705,0.23629794
8706,0.25696832
8707,0.2524157
8708,0.2676949
8709,0.24476187
8710,0.2420541
8711,0.2294802
8712,0.1989173
8713,0.23048912
8714,0.21022521
8715,0.18078603
8716,0.17438415
8717,0.16572237
8718,0.17228954
8719,0.19303654
8720,0.19964421
8721,0.19099998
8722,0.1932499
8723,0.1683462
8724,0.13765278
8725,0.12010803
8726,0.11172013
8727,0.107172154
8728,0.11988679
8729,0.2352571
8730,0.25274354
8731,0.25279084
8732,0.25286648
8733,0.26673236
8734,0.28573796
8735,0.3249129
8736,0.30899465
8737,0.33210972
8738,0.2481994
8739,0.25497544
8740,0.12666753
8741,0.082071766
8742,0.067918785
8743,0.06428568
8744,0.059352558
8745,0.06093124
8746,0.06535133
8747,0.06581886
8748,0.065780416
8749,0.060884733
8750,0.065306954
8751,0.07087418
8752,0.08886662
8753,0.091390446
8754,0.1045027
8755,0.104981296
8756,0.11550382
8757,0.12978154
8758,0.122571364
8759,0.16709092
8760,0.15402605
8761,0.13835958
8762,0.12157242
8763,0.13001579
8764,0.12906244
8765,0.13933846
8766,0.1404606
8767,0.14913297
8768,0.15266082
8769,0.17088017
8770,0.18190351
8771,0.21544237
8772,0.17152101
8773,0.080803536
8774,0.05565724
8775,0.062068872
8776,0.057542216
8777,0.05655784
8778,0.056638464
8779,0.05955089
8780,0.052329987
8781,0.05411536
8782,0.069685414
8783,0.061627317
8784,0.05793714
8785,0.059984334
8786,0.060885288
8787,0.055629518
8788,0.055367164
8789,0.056508686
8790,0.05922535
8791,0.0610326
8792,0.058020625
8793,0.05958204
8794,0.061392277
8795,0.06610298
8796,0.058785502
8797,0.06060524
8798,0.05628977
8799,0.06520758
8800,0.056374915
8801,0.054833874
8802,0.052122716
8803,0.06238891
8804,0.05515242
8805,0.05637764
8806,0.054872476
8807,0.060325097
8808,0.058542877
8809,0.057703078
8810,0.05628273
8811,0.056739166
8812,0.06333394
8813,0.06556303
8814,0.059744537
8815,0.06433238
8816,0.0642027
8817,0.06286503
8818,0.05956041
8819,0.06050227
8820,0.0556015
8821,0.06746652
8822,0.059223287
8823,0.058274847
8824,0.06374611
8825,0.07852557
8826,0.08718314
8827,0.09573768
8828,0.11590811
8829,0.13463432
8830,0.12770937
8831,0.12872244
8832,0.13822576
8833,0.13736735
8834,0.13924415
8835,0.1466481
8836,0.18612422
8837,0.17972651
8838,0.16747545
8839,0.14154063
8840,0.13581048
8841,0.11249786
8842,0.10097306
8843,0.10967002
8844,0.11494719
8845,0.116184756
8846,0.100958645
8847,0.10075885
8848,0.10826184
8849,0.12769674
8850,0.16086009
8851,0.22223163
8852,0.27618614
8853,0.2716151
8854,0.23237003
8855,0.19636269
8856,0.22252917
8857,0.2060819
8858,0.20617515
8859,0.19679582
8860,0.24125329
8861,0.21775319
8862,0.20747407
8863,0.20555663
8864,0.21749017
8865,0.23051693
8866,0.21908113
8867,0.18778063
8868,0.12860519
8869,0.13395326
